b07_1_82243_ca34c_phs			b07_1_82244_ca34c_phs			b07_1_82245_ca34c_phs			b07_1_82246_ca34c_phs			b07_1_82322_ca34c_phs			b07_1_82323_ca34c_phs			b07_1_82324_ca34c_phs			b07_1_82325_ca34c_phs		
	200.00042	2322073491.977247		199.99983	1812747387.483656		200.00031	2197420995.455733		199.99948	2042964475.896132		200.0017	313033934.5427997		200.00054	349579360.8886799		200.0006	386171359.1175368		199.99708	351265779.261034
	201.000437288889	2347054930.980606		200.999795844444	1803964313.638157		201.00030935	2186488576.62395		200.999520111111	2069555261.810591		201.0017334	311495462.5235934		201.000563	347840124.9582115		201.000595755556	384250122.4237697		200.997091972222	349540834.591558
	202.000454577778	2371935720.353822		201.999761688889	1795034091.725256		202.0003087	2212377551.61868		201.999560222222	2095890213.476523		202.0017668	309953367.761717		202.000586	346141315.7880906		202.000591511111	382373202.2470662		201.997103944444	347810388.8943353
	203.000471866667	2396593728.648775		202.999727533333	1786317755.097736		203.00030805	2201603061.549846		202.999600333333	2085701643.515245		203.0018002	308447263.0011008		203.000609	344436152.0511762		203.000587266667	380489603.8573583		202.997115916667	346119791.0315823
	204.000489155556	2421032703.083724		203.999693377778	1813587253.567069		204.0003074	2227022663.584084		203.999640444444	2075477187.732964		204.0018336	306955863.6818009		204.000632	342769885.8569917		204.000583022222	414556558.3702563		203.997127888889	344444894.4311551
	205.000506444444	2445234346.246081		204.999659222222	1804740773.936969		205.00030675	2252342149.633018		204.999680555556	2101271660.580499		205.001867	305477903.5664076		205.000655	341097804.5186937		205.000578777778	412534345.5488117		204.997139861111	342764631.8751245
	206.000523733333	2504743481.644961		205.999625066667	1796112431.92786		206.0003061	2277271008.802714		205.999720666667	2091202479.344073		206.0019004	303994965.2734345		206.000678	375025138.2573581		206.000574533333	410559358.0810964		205.997151833333	376858523.3554547
	207.000541022222	2528156980.254428		206.999590911111	1787549870.037299		207.00030545	2266418765.071394		206.999760777778	2081099635.012556		207.0019338	337948039.9823045		207.000701	373236807.6300012		207.000570288889	408575993.4221887		206.997163805556	375037904.0374845
	208.000558311111	2551519814.029926		207.999556755556	1779060151.191043		208.0003048	2291042584.122175		207.999800888889	2106635086.561225		208.0019672	301111159.6649373		208.000724	371442364.8756742		208.000566044444	406638515.1743982		207.997175777778	373234791.1217818
	209.0005756	2574670572.398074		208.9995226	1770548172.961274		209.00030415	2315430769.036962		208.999841	2096555080.873397		209.0020006	299670402.0840853		209.000747	369665094.155919		209.0005618	404692889.8338839		208.99718775	371472070.5447309
	210.000592888889	2597603405.405488		209.999488444444	1797137499.607776		210.0003035	2304551254.692341		209.999881111111	2086704304.177544		210.002034	333164001.1509191		210.00077	367931003.1050467		210.000557555556	402791214.1622		209.997199722222	369703111.1567853
	211.000610177778	2655026431.520305		210.999454288889	1788735897.759603		211.00030285	2328646473.814775		210.999921222222	2111718752.127741		211.0020674	331584987.575678		211.000793	366187220.7225885		211.000553311111	400882264.1702852		210.997211694444	367974572.4607229
	212.000627466667	2677388921.931893		211.999420133333	1780298729.387321		212.0003022	2349884976.654953		211.999961333333	2101879530.733313		212.0021008	330044133.6234484		212.000816	399045231.6613812		212.000549066667	433548667.4155354		211.997223666667	366238799.8332819
	213.000644755556	2699375356.307904		212.999385977778	1772045745.368674		213.00030155	2338852675.610636		213.000001444444	2126589852.759949		213.0021342	328494594.4212375		213.000839	397171744.1597583		213.000544822222	431542364.8244935		212.997235638889	364543072.3444957
	214.000662044444	2721333968.074067		213.999351822222	1763765415.521535		214.0003009	2353024501.963411		214.000041555556	2116791297.326049		214.0021676	326979175.0251958		214.000862	395343644.2275795		214.000540577778	429525825.3708931		213.997247611111	362839557.7394964
	215.000679333333	2743116823.373843		214.999317666667	1755659658.776077		215.00030025	2376271176.532205		215.000081666667	2106945365.232596		215.002201	325478591.2036428		215.000885	393528460.6896522		215.000536333333	427555686.2954884		214.997259583333	395424780.5211906
	216.000696622222	2764699245.24965		215.999283511111	1781464512.845434		216.0002996	2399302604.552715		216.000121777778	2097333879.059587		216.0022344	357935641.7050362		216.000908	391706535.4232813		216.000532088889	425606559.3943709		215.997271555556	393594065.1987852
	217.000713911111	2819847935.104768		216.999249355556	1739478960.469895		217.00029895	2412637963.151825		217.000161888889	2121614192.589346		217.0022678	322501403.7085731		217.000931	389901402.4090198		217.000527844444	423671838.6781875		216.997283527778	391805706.9223402
	218.0007312	2840903404.327522		217.9992152	1765247477.311352		218.0002983	2435159242.21002		218.000202	2112017332.736889		218.0023012	354676129.7900912		218.000954	388139013.6080955		218.0005236	421728402.793584		217.9972955	390008389.2225556
	219.000748488889	2895062793.856192		218.999181044444	1757187231.716439		219.00029765	2414388089.794593		219.000242111111	2102373041.809452		219.0023346	353079181.9663615		219.000977	419830556.1823092		219.000519355556	453292969.8812959		218.997307472222	388251590.1306843
	220.000765777778	2915603565.800743		219.999146888889	1749315189.951768		220.000297	2436564153.121833		220.000282222222	2126301492.532896		220.002368	351497805.7144625		220.001	384637140.2903783		220.000515111111	451262477.386631		219.997319444444	386486767.5440025
	221.000783066667	2969143867.907043		220.999112733333	1741399975.182421		221.00029635	2458539528.49273		221.000322333333	2116815406.590431		221.0024014	349927629.2827838		221.001023	416060026.6862159		221.000510866667	449220579.1111091		220.997331416667	384763146.4857739
	222.000800355556	2989209049.566691		221.999078577778	1733661824.520288		222.0002957	2474663170.8122		222.000362444444	2107279835.156677		222.0024348	348351343.341682		222.001046	414211661.3751752		222.000506622222	447226330.4524269		221.997343388889	383029937.668578
