100,0.06570205504914384
150,0.08399235528668214
200,0.11935859953428007
250,0.20058905179581643
300,0.2366036516099257
350,0.26614740567151784
400,0.3882654524188638
450,0.43759741508551997
500,0.49308137131049534
550,0.6489405829734096
600,0.6719311604233553
650,0.8326046391266573
700,0.8083987785380486
750,0.8670529381104188
800,1.1272816236858034
850,1.17566001752607
900,1.2763834435929766
950,1.3641957634017672
1000,1.3443499361833346
1050,1.5252003011050874
1100,1.6505835114294314
1150,1.7256745108461473
1200,1.9244240673069726
1250,1.9719494593373383
1300,1.7752307729288077
1350,2.1977546744737992
1400,2.2233317885402357
1450,2.3690282980242046
1500,2.532316178600013
1550,3.0010865582517
1600,3.163055227350924
1650,3.0503612722768594
1700,3.1851146942626656
1750,2.6439994095599104
1800,3.26920331772817
1850,3.6658078808141
1900,3.3195233017249848
1950,3.2072335260381806
2000,3.9325624258890457
2050,4.0764110300096945
2100,4.477696560406002
2150,4.31413625269488
2200,4.125594996411564
2250,4.555147234600554
2300,4.446010449624737
2350,4.884207985283865
2400,4.885623319303704
2450,5.094161152164816
2500,5.068047946626393
2550,5.343936084782399
2600,5.10494553657918
2650,6.145432806028111
2700,5.239738751427467
2750,6.2502855834281945
2800,5.846310628898209
2850,6.931432027377923
2900,6.426124345864082
2950,6.436597444009749
3000,6.900774342730983
