100,0.06570205504914384
110,0.05741349646825711
120,0.056448305179003455
130,0.06880969183288244
140,0.08233053522627642
150,0.07288144644803651
160,0.08133217047725338
170,0.09318457285371551
180,0.10137133859416281
190,0.12280252913387812
200,0.11935859953428007
210,0.13747935611348794
220,0.16197942476082972
230,0.17041764566897655
240,0.1510869392591303
250,0.20058905179581643
260,0.18000152728541252
270,0.1917787167693632
280,0.19628212568511572
290,0.2281278962673241
300,0.2366036516099257
310,0.23834839131245644
320,0.23615431309588075
330,0.24252772874046968
340,0.2767960551402666
350,0.26614740567151784
360,0.3144438011815964
370,0.35282714859181397
380,0.3612981679200402
390,0.3838272893226531
400,0.3882654524188638
410,0.38193203729179004
420,0.38983394437173047
430,0.40612149043568024
440,0.4409304878245166
450,0.43759741508551997
460,0.45136184213220076
470,0.427766791567592
480,0.5049332645014601
490,0.4680898265144151
500,0.49308137131049534
510,0.47829397749956115
520,0.46743307534006817
530,0.5822846747746553
540,0.5868641579754694
550,0.6489405829734096
560,0.6297625853437694
570,0.6128660559738819
580,0.5667036027498398
590,0.6516990559396163
600,0.6719311604233553
610,0.6525544288829224
620,0.6452411211494109
630,0.7063032348298748
640,0.7797848730770056
650,0.8326046391266573
660,0.7677503817581055
670,0.7726259431979088
680,0.8400912612387401
690,0.8431728025780103
700,0.8083987785380486
710,0.8755091614584671
720,0.9527367848249924
730,0.9309527173172683
740,0.8740420951558008
750,0.8670529381104188
760,0.8726801212678765
770,0.9866731197780609
780,0.9192820871389813
790,1.1195809387186273
800,1.1272816236858034
810,1.18501435515077
820,1.2040246500814646
830,1.1679066432388936
840,1.1414375027015922
850,1.17566001752607
860,1.2643237206320919
870,1.189610881736371
880,1.113417188219728
890,1.2594724380805928
900,1.2763834435929766
910,1.2335241966366084
920,1.2387114009054585
930,1.3699871605203953
940,1.3552076871033023
950,1.3641957634017672
960,1.264420981074636
970,1.3256540619033785
980,1.2840236573997572
990,1.249009550376286
1000,1.3443499361833346
1010,1.6057628168819065
1020,1.3318162357550136
1030,1.4378923149588445
1040,1.5701711950646313
1050,1.5252003011050874
1060,1.5162238717311993
1070,1.4813358533406245
1080,1.4813363004259372
1090,1.438319860505544
1100,1.6505835114294314
1110,1.5466513110709457
1120,1.5462167817372574
1130,1.6711413419488963
1140,1.838844316886025
1150,1.9038182284202776
1160,1.7292900219945295
1170,1.910909645933316
1180,1.8839551564160502
1190,1.9246007266142442
1200,1.9244240673069726
1210,1.898568833652007
1220,1.8576382730170735
1230,2.080360875507722
1240,1.9330093308453797
1250,1.9719494593373383
